"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"GBR","United Kingdom","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.01,,
"GBR","United Kingdom","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.02,,
"GBR","United Kingdom","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.01,,
"GBR","United Kingdom","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.01,,
"GBR","United Kingdom","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.01,,
"GBR","United Kingdom","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.05,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.05,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.04,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.04,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.07,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.05,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.04,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.04,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.04,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.04,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.03,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.03,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.03,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.03,,
"USA","United States","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.03,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.01,,
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"USA","United States","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.39,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.36,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.36,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.42,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",1.01,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",1.22,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.88,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.69,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.52,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.35,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.28,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.28,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.26,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.24,,
"USA","United States","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.25,,
"USA","United States","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.13,,
"USA","United States","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.13,,
"USA","United States","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.13,,
"USA","United States","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.12,,
"USA","United States","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.17,,
"USA","United States","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.16,,
"USA","United States","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.14,,
"USA","United States","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.13,,
"USA","United States","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.12,,
"USA","United States","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.11,,
"USA","United States","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.1,,
"USA","United States","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.1,,
"USA","United States","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.1,,
"USA","United States","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.1,,
"USA","United States","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.1,,
"USA","United States","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.1,,
"USA","United States","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.1,,
"USA","United States","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.1,,
"USA","United States","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.1,,
"USA","United States","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.14,,
"USA","United States","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.12,,
"USA","United States","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.1,,
"USA","United States","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.1,,
"USA","United States","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.09,,
"USA","United States","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.09,,
"USA","United States","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.08,,
"USA","United States","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.08,,
