"COUNTRY","Country","ISC11A","ISCED-A 2011","SEX","Gender","AGE","Age","PIAAC_CATEGORY","Category","INDICATOR","Indicator","MEASURE","Measure","YEAR","Reference year","Value","Flag Codes","Flags"
"LTU","Lithuania","L0T4","Less than tertiary","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",85,,
"LTU","Lithuania","L0T4","Less than tertiary","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2015","2015",3.4,,
"LTU","Lithuania","L0T4","Less than tertiary","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2015","2015",1,,
"LTU","Lithuania","L5T7_B","Tertiary-type B","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",5,,
"LTU","Lithuania","L5T7_B","Tertiary-type B","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",3,,
"LTU","Lithuania","L5T7_B","Tertiary-type B","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2015","2015",1.5,,
"LTU","Lithuania","L5T7_B","Tertiary-type B","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2015","2015",0.6,,
"LTU","Lithuania","L5T8_A","Tertiary-type A or advanced research programmes","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",41,,
"LTU","Lithuania","L5T8_A","Tertiary-type A or advanced research programmes","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",12,,
"LTU","Lithuania","L5T8_A","Tertiary-type A or advanced research programmes","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2015","2015",3.3,,
"LTU","Lithuania","L5T8_A","Tertiary-type A or advanced research programmes","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2015","2015",1,,
"RUS","Russia","T","All levels of education","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_PARENTS_EA","Parents' educational attainment","VALUE","Value","2012","2012",19,,
"RUS","Russia","T","All levels of education","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_PARENTS_EA","Parents' educational attainment","VALUE","Value","2012","2012",81,,
"RUS","Russia","T","All levels of education","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_PARENTS_EA","Parents' educational attainment","SE","SE","2012","2012",2.9,,
"RUS","Russia","T","All levels of education","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_PARENTS_EA","Parents' educational attainment","SE","SE","2012","2012",2.9,,
"RUS","Russia","L0T4","Less than tertiary","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",9,,
"RUS","Russia","L0T4","Less than tertiary","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",41,,
"RUS","Russia","L0T4","Less than tertiary","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2012","2012",4.5,,
"RUS","Russia","L0T4","Less than tertiary","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2012","2012",2.1,,
"RUS","Russia","L5T7_B","Tertiary-type B","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",20,,
"RUS","Russia","L5T7_B","Tertiary-type B","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",36,,
"RUS","Russia","L5T7_B","Tertiary-type B","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2012","2012",6.2,,
"RUS","Russia","L5T7_B","Tertiary-type B","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2012","2012",2,,
"RUS","Russia","L5T8_A","Tertiary-type A or advanced research programmes","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",71,,
"RUS","Russia","L5T8_A","Tertiary-type A or advanced research programmes","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",23,,
"RUS","Russia","L5T8_A","Tertiary-type A or advanced research programmes","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2012","2012",7.3,,
"RUS","Russia","L5T8_A","Tertiary-type A or advanced research programmes","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2012","2012",1.6,,
"SGP","Singapore","T","All levels of education","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_PARENTS_EA","Parents' educational attainment","VALUE","Value","2015","2015",7,,
"SGP","Singapore","T","All levels of education","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_PARENTS_EA","Parents' educational attainment","VALUE","Value","2015","2015",93,,
"SGP","Singapore","T","All levels of education","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_PARENTS_EA","Parents' educational attainment","SE","SE","2015","2015",0.6,,
"SGP","Singapore","T","All levels of education","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_PARENTS_EA","Parents' educational attainment","SE","SE","2015","2015",0.6,,
"SGP","Singapore","L0T4","Less than tertiary","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",15,,
"SGP","Singapore","L0T4","Less than tertiary","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",70,,
"SGP","Singapore","L0T4","Less than tertiary","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2015","2015",3.4,,
"SGP","Singapore","L0T4","Less than tertiary","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2015","2015",1,,
"SGP","Singapore","L5T7_B","Tertiary-type B","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",15,,
"SGP","Singapore","L5T7_B","Tertiary-type B","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",14,,
"SGP","Singapore","L5T7_B","Tertiary-type B","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2015","2015",3.5,,
"SGP","Singapore","L5T7_B","Tertiary-type B","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2015","2015",0.9,,
"SGP","Singapore","L5T8_A","Tertiary-type A or advanced research programmes","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",70,,
"SGP","Singapore","L5T8_A","Tertiary-type A or advanced research programmes","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",16,,
"SGP","Singapore","L5T8_A","Tertiary-type A or advanced research programmes","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2015","2015",4.5,,
"SGP","Singapore","L5T8_A","Tertiary-type A or advanced research programmes","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2015","2015",0.9,,
"SVN","Slovenia","T","All levels of education","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_PARENTS_EA","Parents' educational attainment","VALUE","Value","2015","2015",9,,
"SVN","Slovenia","T","All levels of education","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_PARENTS_EA","Parents' educational attainment","VALUE","Value","2015","2015",91,,
"SVN","Slovenia","T","All levels of education","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_PARENTS_EA","Parents' educational attainment","SE","SE","2015","2015",0.8,,
"SVN","Slovenia","T","All levels of education","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_PARENTS_EA","Parents' educational attainment","SE","SE","2015","2015",0.8,,
"SVN","Slovenia","L0T4","Less than tertiary","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",36,,
"SVN","Slovenia","L0T4","Less than tertiary","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",85,,
"SVN","Slovenia","L0T4","Less than tertiary","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2015","2015",3.8,,
"SVN","Slovenia","L0T4","Less than tertiary","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2015","2015",0.8,,
"SVN","Slovenia","L5T7_B","Tertiary-type B","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",23,,
"SVN","Slovenia","L5T7_B","Tertiary-type B","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",9,,
"SVN","Slovenia","L5T7_B","Tertiary-type B","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2015","2015",3.5,,
"SVN","Slovenia","L5T7_B","Tertiary-type B","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2015","2015",0.6,,
"SVN","Slovenia","L5T8_A","Tertiary-type A or advanced research programmes","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",41,,
"SVN","Slovenia","L5T8_A","Tertiary-type A or advanced research programmes","T","Total","Y45T59","45-59 years","PARED3_0T4","Both parents have less than tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",6,,
"SVN","Slovenia","L5T8_A","Tertiary-type A or advanced research programmes","T","Total","Y45T59","45-59 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","SE","SE","2015","2015",4.1,,
